id,nombre
1279,"Calle las Cruces 2"
1280,"Calle Claudio Coello 1"
1281,"Calle Claudio Coello 2"
1282,"Calle Soralla"
1283,"Instituto"
1284,"Cab. Plaza Pradollano"
1285,"A"
1286,"Fuente Alta ida"
1288,"Telefonica (Rotonda) ida"
1289,"Centro de alto Rendimiento"
1290,"Aparcamiento los Peñones"
1291,"Cruce Aparcamiento ida"
1292,"Hoya de la Mora"
1293,"Albergue Universitario"
1294,"Cruce Aparcamiento vuelta"
1295,"Edificio Montaire"
1296,"Alojasur (Apartamentos)"
1297,"Telefonica (Rotonda) vuelta"
1298,"Residencia Tiempo Libre"
1299,"Ruta del Veleta"
1300,"Hotel Nevasur"
1301,"P"
1302,"Vial 2 vuelta"
1303,"Fuente Alta vuelta"
1304,"Aparcamiento Km. 31"
1305,"Acabana (Suspiro del Moro)"
1306,"Ayuntamiento Otura"
1307,"Avda Suspiro del Moro Nº 16"
1308,"Avda Suspiro del Moro Nº 2"
1309,"Urbanización Viña del Rey"
1310,"Calle Condado de Huelva"
1311,"Calle Iznajar(Junto Buzon Correos)"
1312,"Entrada Urbanización Suspiro del Moro"
1313,"Avda Suspiro del Moro (Cuesta Barranco)"
1314,"Plaza de las Piramides"
1315,"Radio Otura FM"
1316,"Calle Keops (Deposito del Agua)"
1317,"Urbanización Santa Clara"
1318,"Calle de los Almendros Nº 13"
1319,"Avda de los Almendros (Esq. Avellano)"
1320,"Acabana (Molino Alto)"
1321,"Urbanización Nueva Otura"
1322,"Calle Adelfa Nº 59"
1323,"Calle Zarzamora Nº 51"
1324,"Cortijo de la Luz"
1325,"Calle Olmo Nº 16"
1326,"Calle Yedra Nº 10"
1327,"Calle Monaita (Rotonda Mexuar)"
1328,"Entrada Urbación los Alijares"
1329,"Urbanización los Almendros"
1330,"Urbanización lo Girasoles"
1331,"Entrada Urbanización las Viñas"
1332,"Calle Sancho Panza (Esq. Aldonza)"
1333,"Calle Molino Alto Nº 19"
1334,"Molino Alto"
1335,"Entrada Urbanización Molino Alto"
1336,"Urbanización los Angeles"
1337,"Ribera del Beiro 32"
1338,"Ribera del Beiro"
1339,"Ribera del Beiro 43"
1340,"Ribera del Beiro 25"
1341,"Edificio Montaire"
1342,"Las Tuyas"
1343,"Hotel Kenia"
1344,"Santo Tomas de Villanueva 1"
1345,"Santo Tomas de Villanueva 2"
1346,"Ramon y Cajal 1"
1347,"Plaza de la Ilusión"
1348,"Calle Berchules 1"
1349,"Calle Berchules 2"
1350,"Calle Ramon y Cajal 2"
1351,"Jesús y María 13"
1352,"Jesús y María 1"
1353,"Acera de San Ildefonso 12"
1354,"Carril de San Cecilio 2"
1355,"Campo del Príncipe 3"
1356,"Cuesta del Realejo 1"
1357,"Severo Ochoa"
1358,"Cno de las Conejeras"
1359,"Edificio Galatino"
1360,"P"
1361,"Cuesta del Caidero 9"
1362,"Cuesta del Caidero 2"
1363,"Cno Conejeras 1 Bis"
1364,"Bda Bobadilla"
1365,"Ctra. Málaga 203"
1366,"Pagés 33"
1367,"Carril de San Agustín 14"
1368,"Azorín"
1369,"Cno. Ronda 87"
1370,"Calle Arabial -Neptuno"
1371,"Plaza de Santo Domingo"
1372,"Casería de Montijo-Centro Base Minusválidos"
1373,"Circunvalación de la Encina-Parque la Rosaleda"
1374,"Jose Maria Carulla 11"
1375,"Compositor Luis de Narvaez 4"
1376,"Compositor Luis de Narvaez 7"
1377,"Circunvalación de la Encina 23"
1378,"Plaza Santa Ana"
1379,"Rey Chico"
1382,"Circunvalacion Encina 3"
1383,"Antonia Mercé"
1384,"Cno. Ronda 116"
1385,"Ctra. Murcia"
1386,"Merced Alta"
1387,"Cno. Real de los Neveros Fte 118"
1388,"Plaza de los Andes"
1389,"Aconcagua 4"
1390,"Aconcagua 3"
1391,"Plaza del Humilladero 1"
1392,"Paseo del Violón"
1393,"Cno de las Conejeras"
1394,"Cno. Bajo de Huétor"
1395,"Cno Bajo de Huetor 17"
1396,"Camino bajo de Huetor"
1397,"Av. Ilustración"
1398,"Camino bajo de Huetor 4"
1399,"Camino bajo de Huetor 28"
1400,"Cno. Bajo de Huétor"
1401,"Camino bajo de Huetor V"
1402,"Poeta Manuel de Gongora  1"
1403,"Sol y Sombra 1"
1404,"J.Moreno Davila"
1405,"Ribera del Beiro"
1406,"Tete Montoliu 14"
1407,"Tete Montoliu"
1408,"Marín Ocete 8"
1409,"Marín Ocete"
1410,"Eduardo Molina Fajardo"
1411,"Eduardo Molina Fajardo 1"
1412,"Periodista Miguel Gonzalez Pareja"
1413," Goleta"
1414,"Ovidio 10"
1415,"Joaquina Eguaras"
1416,"Pedro Machuca"
1417,"Avda. Federico García Lorca 30"
1418,"Ovidio Fte 10"
1419,"Plaza del Parque Nueva Granada"
1420," Andarax 100"
1421,"Doctor Olóriz 3"
1422,"Pedro Machuca"
1423,"Pedro Machuca"
1424,"Av. del Hospicio"
1425,"Av. Ilustración  Rotonda Mercadona"
1426,"Padre Ferrer 6"
1427," Padre Ferrer 10"
1428,"Cno Caicena 55"
1429,"Cno Caicena 35"
1430,"Cno Caicena Fte 15"
1431,"Cno de Caicena Fte 35"
1432,"Cno de Caicena Fte 55"
1433," Padre Ferrer Fte 10"
1434,"Plaza Mariana Pineda"
1435,"Plaza de la Ilusión"
1436,"Calle Arabial  101"
1437,"Severo Ochoa 3"
1438,"Hospital de la Vigen"
1439,"Periodista Eugenio Sellés"
1440,"Eugenio Selles 2"
1441,"José Mezcua Ruiz"
1442,"Severo Ochoa"
1443,"Maestro Montero"
1444,"Doctor Alejandro Otero"
1445,"Juan Pablo II 23"
1446,"Cruz del Sur 2"
1447,"Fuente de las Batallas"
1448,"Puerta Real"
1449,"Cno Caicena 15"
1450," Padre Ferrer 1- Centro Residencial Mayores"
1451,"C/ Argentinita I"
1452,"C/ Argentinita V"
1453,"Sol y Sombra"
1454,"Cno de Caicena"
1455,"Cno de Caicena -Fte Edificio García Lorca"
1456,"Ángel Ganivet 2"
1457,"Neptuno 4"
1458,"Pintor Soriano Quiros"
1459,"Joaquina Eguaras 21"
1460,"Puerta de los Guzmanes"
1461,"Ronda del Alfarero 4"
1462,"Ronda del Alfareros 7"
1463,"Dña Mª Manuela Fte 8"
1464,"Ronda de Panaderos 4"
1465,"Tierno Galván"
1466,"Primavera 12"
1467,"Pablo Picasso"
1468,"Torre de Comares"
1469,"Av. Ilustración-"
1470,"Recogidas 51"
1471,"Recogidas 50"
1472," Ramón y Cajal"
1473," Arabial"
1474,"Av. Hospicio"
1475,"Andrés Segovia 1"
1476,"Pedro Machuca"
1477," Real de Cartuja 6"
1478,"Plaza Isabel la Catolica"
1479,"Avda. Madrid 41"
1480,"Arabial 109"
1481,"Avda. Constitución 4"
1482,"Cno. Nuevo del Cementerio"
1483,"Av. Andalucía"
1484,"Cno. Ronda 105"
1485,"Fontiveros"
1486,"Av. Constitución 1"
1487,"Avda. América"
1488,"Residencial Imperio"
1489,"Arabial 16"
1490,"Teté Montoliú 7"
1491,"PLAZA DOCTOR AGUSTIN LABORDE"
1492,"Cno. Viejo del Fargue"
1493,"Cno. Viejo del Fargue 69"
1494,"Mirador Veleta 11"
1495,"Juan Pablo II 1"
1496,"Félix Rodríguez de la Fuente 16"
1497,"Baden Powell"
1498,"Baden Powell"
1499,"Fernando de los Ríos 43 -Colonia San Sebastian"
1501,"Caleta"
1502,"Avda. Constitución 27"
1503,"Avda. Constitución 15"
1504,"Gran Vía 61"
1505,"Gran Vía 29"
1506,"Gran Vía 7"
1507,"Acera del Darro 8"
1508,"Acera del Darro 98"
1509,"Las Torres"
1510,"Acera del Darro 41"
1511,"Acera del Casino 5"
1512,"Gran Vía 4"
1513,"Gran Vía 32"
1514,"Avda. Constitución 2"
1515,"Avda Constitución 38"
1516,"Villarejo"
1517,"Caleta"
1518,"Violón"
1519,"Plaza de las Américas"
1520,"Avda. Andalucia"
1521,"Maria Maeztu"
1522,"Arabial 16"
1523,"Tete Montoliu"
3000,"Dilar-Poeta Gracian"
3001,"Dilar-America"
3002,"Picasso-Gongora"
3003,"Acera de Darro-Humilladero"
3004,"Acera de Darro-Reyes Catolicos"
3005,"Reyes Catolicos-Gran Via"
3006,"Gran Via-Constitución"
3007,"Constitución-Avenida Madrid"
3008,"Avenida Madrid-Carretera de Murcia"
3009,"Carretera de Murcia-Cartuja"
3010,"Vicente Callao-Alfacar"
3011," Alfacar-Luis de Vicente"
3012," Alfacar-Julio Moreno Davila"
3013," America-Camino Ronda"
3014,"Camino Ronda-Recogidas"
3015,"Constitución-Doctor Oloriz"
3016,"Avenida Andalucia-Beiro"
3017,"Avenida Andalucia-Camino de Ronda"
3018,"Carretera de Malaga-Sagrada Familia"
3019,"Carretera de Malaga-Autovia"
3020,"Carretera de Armilla-Camino de Ronda"
3021,"Avenida de Pulianas-Tete Montoliu"
3022,"Caseria del Cerro-Joaquina Eguaras"
3023,"Beiro-Carretera de Jaen"
3024,"Carretera de Jaen-Tete Montoliu"
3025,"Carretera de Jaen-Pedro Temboury"
3026,"Joaquina Eguaras-Merced Alta"
3027,"Palau y Quer-Carretera de Armilla"
3028,"Camino de Ronda-Mendez Nuñez"
3029,"Fuerzas Armadas-Jose Mª Carulla"
3030,"Palencia-Andres Segovia"
3031,"Carretera de Murcia-San Cristobal"
3032,"Puente Verde-Bomba"
3033,"Avenida Andalucia-Sagrada Familia"
3034,"Avenida Andalucia-Autovia"
3035,"Francisco Pradilla-Fuerzas Armadas"
3036,"Carretera de Jaen-Caseria de Aguirre"
3037,"Peñuelas-Fargue"
3038,"Carretera de Malaga-Camino de Ronda"
3040,"Carretera Sierra-Albanta"
3041,"Camino Bajo de Huetor-Hoya de la Mora"
3042,"Arabial-Mendez Nuñez"
3043,"Carretera Sierra-Albanta"
3044,"Pulianas-Tete Montoliu"
3045,"Constitución-Doctor Oloriz"
3046,"Constitución-Avenida de Madrid"
3047,"Gran Via-Constitucion V"
3048,"Gran Via-Reyes Catolicos"
3049,"Acera de Darro-Reyes Catolicos"
3050,"Acera de Darro-Humilladero"
3051,"Carretera Armilla-Camino Ronda V"
3052,"Carretera de Jaen-Tete Montoliu"
3053,"Beiero-Carretera de Jaen"
3054,"Carretera de Malaga-Autovia V"
3055,"Carretera de Malaga-Camino Ronda V"
3056,"Camino Ronda-Recogidas V"
3057,"Avenida de America-Camino Ronda V"
3058,"Avenida de Dilar-Avenida de America V"
3059,"Avenida de Dilar-Poeta Gracian V"
3060,"Alfacar-Julio Moreno Davila"
3061,"Palau y Quer-Carretera de ArmillaV"
3062,"Fuerzas Armadas-Jose Mª Carulla"
3063,"Francisco Pradilla-Fuerzas Armadas"
3064,"Neptuno-Arabial"
3065,"Neptuno-Arabial V"
3066,"Carretera Murcia-Cartuja V"
3067,"Palencia-Andres Segovia"
3068,"Alfacar-Luis de Vicente"
3069,"Pulianas-Carretera de Murcia V"
3070,"Camino de Ronda-Mendez Nuñez V"
3071,"Cartuja-Cardenal Parrado"
3072,"Constitución-Severo Ochoa V"
3073,"Carretera de Jaen-Pedro Temboury V"
3074,"Julio Moreno Davila-Alfacar"
3075,"Cartuja-Monasterio"
3076,"Camino Bajo de Huetor-Sancho Panza"
3077,"Padre Manjon-Chapiz"
3078,"Pages-Salvador"
3079,"Molinos-Caidero"
3080,"Molinos-Caidero V"
3081,"Chapiz-Sacromonte"
3083,"Pinillos CFaly)"
3084,"Pinillos (Faly) V"
3085,"Carretera Sierra-Odesa"
3086,"Carretera Sierra.Odesa V"
3087,"Albanta I"
3088,"Albanta V"
3089,"Fuente del Tomate"
3090,"Fuente del Tomate V"
5000,"Antonio Dalmases"
5001,"Avda Fernando de los Rios 1I"
5002,"Avda Fernando de los Rios 3I"
5003,"Avda Fernando de los Rios 4I"
5004,"Avda Fernando de los Rios 5I"
5005,"Camino Bajo de Armilla I"
5006,"Geraldo Talavera"
5007,"Camino de Churriana"
5008,"Calle Habana I"
5009,"San Cayetano 1 I"
5010,"San Cayetano 2 I"
5011,"Plaza León"
5012,"Carretera Alhama 1 I"
5013,"San Ramon 1 I"
5014,"San Ramon 2 I"
5015,"San Ramon 3 I"
5016,"San Ramon 4 I"
5017,"San Ramon 5 I"
5018,"Progreso I"
5019,"Plaza Estacion de Tranvias"
5020,"Iglesia Gabia"
5021,"Real de Malaga 1 I"
5022,"Real de Malaga 2 I"
5023,"Cañada Real"
5024,"Carretera  Malaga 2 V"
5025,"Carretera Malaga 1 V"
5026,"Iglesia Gabia V"
5027,"Plaza Estacion de Tranvias V"
5028,"Progreso V"
5029,"San Ramon 5 V"
5030,"San Ramon 4 V"
5031,"San Ramon 3 V"
5032,"San Ramon 2 V"
5033,"San Ramon 1 V"
5034,"Carretera  Alhama 1 V"
5035,"San Cayetano 2 V"
5036,"San Cayetano 1 V"
5037,"Calle Habana V"
5038,"Camino de Churriana V"
5039,"Iglesia de Armilla"
5040,"Avda Fernando de los Rios 6V"
5041,"Avda Fernando de los Rios 5V"
5042,"Avda Fernando de los Rios 4V"
5043,"Avda Fernando de los Rios 3V"
5044,"Avda Fernando de los Rios 1V"
5045,"Palacio de Congresos V"
5046,"Carretera de Alhama 2 I"
5047,"Carretera de Alhama 3 I"
5048,"Carretera de Alhama 4 I"
5049,"Urbanización los Chopos"
5050,"Urbanización los Chopos V"
5051,"Carretera de Alhama 4 V"
5052,"Carretera de Alhama 3 V"
5053,"Carretera de Alhama 2 V"
5054,"Gasolinera de Gabia I"
5055,"Calle Lepanto I"
5056,"Plaza de Trafalgar"
5057,"Calle Lepanto V"
5058,"Gasolinera de Gabia V"
5059,"Calle San Miguel 1 I"
5060,"Calle San Miguel 2 I"
5061,"Calle San Miguel 3 I"
5062,"Residencia Junta Andalucia I"
5063,"Polideportivo de Armilla I"
5064,"Calle Murcia I"
5065,"Calle Granada I"
5066,"Calle Tierno Galvan I"
5067,"Avenida de la Diputación 1 I"
5068,"Avenida de la Diputación 2 I"
5069,"Avenida de la Diputación 3 I"
5070,"Avenida de Barcelona"
5071,"El Carmelo I"
5072,"Centros Sociales V"
5073,"Paseo de Recoletos V"
5074,"Polideportivo de Armilla V"
5075,"Residencia Junta Andalucia V"
5076,"Calle San  Miguel 3 V"
5077,"Calle San Miguel 2 V"
5078,"Calle Maria Lejarraga V"
5079,"Calle Ocho de Marzo V"
5080,"Vista Nevada 1 I"
5081,"Vista Nevada 2 I"
5082,"Campus de la Salud"
5083,"Avenida de las Palmeras I"
5084,"Real de Motril"
5085,"Casa de la Cultura V"
5086,"Camino del Jueves V"
5087,"Avenida de las Palmeras V"
5088,"Calle Marin Ocete"
5089,"Caleta I"
5090,"Francisco Pradilla I"
5091,"Avda Francisco Ayala 1I"
5092,"Avda Francisco Ayala 2I"
5093,"Plaza Europa I"
5094,"Cerrillo Maracena 1 I"
5095,"Cerrillo Maracena 2 I"
5096,"Cerrillo Maracena 3 I"
5097,"Camino de Albolote 1 I"
5098,"Camino de Albolote 2 I"
5099,"Camino de Albolote 5 I"
5100,"Camino de Albolote 6 I"
5101,"Camino de Albolote 7 I"
5102,"Ave Maria"
5103,"Reyes Catolicos 1 I"
5104,"Reyes Catolicos 2 I"
5105,"Camino de Atarfe 1 I"
5106,"Avenida de Andalucia 1 I"
5107,"Avenida de Andalucia 2 I"
5108,"Avenida de Andalucia 3 I"
5109,"Avenida de Andalucia 4 I"
5110,"Avda. Estación 1 V"
5111,"Sierra Elvira"
5112,"Avenida de Andalucia V"
5113,"Enrique Ruiz Cabello I"
5114,"Cañada 1 I"
5115,"Cañada 2 V"
5116,"Cañada 3 V"
5117,"Cañada 4 V"
5118,"Camino de Atarfe 1 V"
5119,"Reyes Catolicos 2 V"
5120,"Reyes Catolicos 1 V"
5121,"Ave Maria V"
5122,"Camino de Albolote 7 V"
5123,"Camino de Albolote 6 V"
5124,"Camino de Albolote 5 V"
5125,"Camino de Albolote 4 V"
5126,"Camino de Albolote 2 V"
5127,"Camino de Albolote 1 V"
5128,"Cerrillo Maracena 3 V"
5129,"Cerrillo Maracena 2 V"
5130,"Cerrillo Maracena 1 V"
5131,"Plaza Europa V"
5132,"Avda Francisco Ayala 2V"
5133,"Avda Francisco Ayala 1V"
5134,"Francisco Pradilla V"
5135,"Caleta V"
5136,"Avenida de Argentina V"
5137,"Avenida de Argentina 2 V"
5138,"Antonio Machado 1 I"
5139,"Antonio Machado 2 I"
5140,"Antonio Machado 3 I"
5141,"Era Baja I"
5142,"Avenida de las Palmeras"
5143,"Avenida de Argentina 2 V"
5144,"Avenida de Argentina 1 V"
5145,"Camino Nuevo 3 V"
5146,"Camino Nuevo 2 V"
5147,"Camino Nuevo 1 V"
5148,"Camino Nuevo 1 I"
5149,"Camino Nuevo 2 I"
5150,"Rotonda Cueva V"
5151,"Estacion de Autobuses V"
5152,"Alcampo V"
5153,"Mercadona V"
5154,"Traumatologia V"
5155,"Concepción Arenal"
5156,"Avenida de Pulianas V"
5157,"Ancha de Capuchinos 1 V"
5158,"Ancha de Capuchinos 2 V"
5159,"Emilio Orozco"
5160,"Plaza de San Isidro"
5161,"Avenida de Madrid 1"
5162,"Carretera de Jaen 1"
5163,"Alcampo I"
5164,"Estacion de Autobuses I"
5165,"Rotonda (Cueva)"
5166,"Conforama"
5167,"Degrá"
5168,"Poligono de Asegra 1"
5169,"Poligono de Asegra 2"
5170,"Tanatorio"
5171,"Biblioteca"
5172,"Plaza de la Iglesia"
5173,"San Ildelfonso"
5174,"Barrio del Butano"
5175,"Avenida de la Fuente 1 V"
5176,"Avenida de la Fuente 2 V"
5177,"Biblioteca V"
5178,"Tanatorio V"
5179,"Poligono de Asegra 2 V"
5180,"Poligono de Asegra 1I"
5181,"Urbanización la Joya 1"
5182,"Urbanización la Joya 2"
5183,"Avenida de Pulianas 1"
5184,"Avenida de Pulianas 2"
5185,"Avenida de San Fernando 1"
5186,"Avenida de San Fernando 2"
5187,"Avenida de Vista Alegre"
5188,"Barrio del Terrontel"
5189,"Avenida de Vista Alegre V"
5190,"Avenida de Fernando V"
5191,"Avenida de Fernando 1 V"
5192,"Avenida de Pulianas 2 V"
5193,"Avenida de Pulianas 1 V"
5194,"Urbanización la Joya 2 V"
5195,"Urbanización la Joya 1 V"
5196,"Poligono de Asegra 3 V"
5197,"Poligono de Asegra 4 V"
5198,"Poligono de Asegra 5 V"
5199,"Poligono de Asegra 1 V"
5200,"Calle Loja 1"
5201,"Calle Loja 2"
5202,"Calle Loja 3"
5203,"Polideportivo I"
5204,"Angel Ganivet 1"
5205,"Plaza Constitución"
5206,"Calle Real 1"
5207,"Calle Real 2"
5208,"Real 2I"
5209,"Calle Real 2 V"
5210,"Calle Real 1 V"
5211,"Plaza Constitución V"
5212,"Angel Ganivet 1 V"
5213,"Polideportivo V"
5214,"Calle Baza 1 V"
5215,"Calle Baza 2 V"
5216,"Calle Baza 3 V"
5217,"Avenida de Madrid 1 V"
5218,"Doctor Olorit"
5219,"Avenida de la Constitución V"
5220,"Avenida de Andalucia 1"
5221,"Avenida de Andalucia 2"
5222,"Avenida de Andalucia 3"
5223,"Mercagranada"
5224,"Avenida de la Diputación 1"
5225,"Avenida de la Diputación 2"
5226,"Avenida de la Diputación 3"
5227,"Avenida de la Libertad 1 V"
5228,"Avenida de la Libertad 2 V"
5229,"Calle de Chauchina"
5230,"Avenida de la Circunvalación V"
5231,"Cordoba 3V"
5232,"Avenida de Andalucia 3 V"
5233,"Avenida de Andalucia 2 V"
5234,"Avenida de Andalucia 1 V"
5235,"Villarejo V"
5236,"Luis Amador"
5237,"Los Medicos"
5238,"Cheguevara"
5239,"Camino de Enmedio"
5240,"Felix Rodriguez de la Fuente"
5241,"Ruben Dario"
5242,"Mercurio"
5243,"Miguel de Cervantes"
5244,"Paraiso"
5245,"Plaza Giner de los Rios"
5246,"Lepanto 1"
5247,"Lepanto 2"
5248,"Blas Otero"
5249,"Vista Nevada"
5250,"Transversal de Granada"
5251,"Joaquin Blume"
5252,"Orquideas"
5253,"Geranios"
5254,"Miguel Indurain"
5255,"Instituto"
5256,"Alhandalus"
5257,"Anfiteatro"
5258,"Avenida Claveles 1I"
5259,"Camino de los Eriales"
5260,"Era Baja"
5261,"Encrucijada 1"
5262,"Encrucijada 2"
5263,"Ayuntamiento"
5264,"Pablo Neruda"
5266,"Calle San Miguel 1 V"
5267,"Parque Peligros V"
5268,"Estrella V"
5269,"Calderon de la Barca I"
5270,"Alhambra I"
5271,"Avenida del Poniente I"
5272,"San Cayetano I"
5273,"Avenida del Poniente V"
5274,"Rio Dilar I"
5275,"Rio Dilar V"
5276,"Camino de Albolote 4 I"
5277,"Calle Lindaraja 1 I"
5278,"Calle Lindaraja 2 I"
5279,"Castillo de Moclin I"
5280,"Avenida de America I"
5281,"Cno de Atarfe 2 I"
5282,"Avda. Estación 1 I"
5283,"Avda. Estación 2 I"
5284,"Avda. Estación 3 I"
5285,"Entre Alamos I"
5286,"Medina Elvira I"
5287,"Urb. Los Cortijos 1 I"
5288,"Urb. Los Cortijos 2"
5289,"Urb. Los Cortijos 1 V"
5290,"Caparacena"
5291,"Medina Elvira V"
5292,"Entre Alamos V"
5293,"Avda Estación 2 V"
5294,"Avda. Estación 3 V"
5295,"Ocho de Marzo 1 I"
5296,"Ocho de Marzo 2 I"
5297,"María Lejárraga I"
5298,"Galeno 1 V"
5299,"Galeno 2 V"
5300,"Camino de Albolote 3 I"
5301,"Camino de Albolote 3 V"
5302,"Los Cortijos 3"
5303,"Universidad de Magisterio"
5304,"Universidad de Teologia"
5305,"Universidad de Farmacia"
5306,"Universidad de Psicologia"
5307,"Universidad de Empresariales"
5308,"Universidad de Filosofia"
5309,"Colegio Mayor Loyola"
5310,"Camino de Atarfe 2 V"
5311,"Villa Sol V"
5312,"Avda Fernando de los Rios 2I"
5313,"Ctra de Armilla 1 V"
5315,"Avda de Dilar 2 I"
5316,"Avda  Dilar 71"
5317,"Avda de Dilar 4 I"
5318,"Avda de Dilar 5I"
5320,"CC Nevada 1I"
5324,"Avda de Dilar 5 V"
5325,"Avda de Dilar 4 V"
5326,"Avda de Dilar 3V"
5327,"Avda de Dilar 2 V"
5328,"Avda de America V"
5329,"Conocimiento 1 I"
5330,"CC Nevada 1V"
5331,"Mezquita 1 I"
5332,"Mezquita 1 V"
5333,"Darwin 1 V"
5334,"Camino de Caicena 4 V"
5335,"Luis Miranda Davalos 1I"
5336,"Luis Miranda Davalos 1V"
5337,"Avda Dilar 1I"
5338,"Villarejo I"
5339,"Area Servicio Juncaril V"
5340,"Avenida Claveles 2I"
5341,"Vendido 1I"
5342,"RIBERA DE BEIRO 1 V"
5343,"RIBERA DE BEIRO 2V"
5344,"DOCTOR OLORIZ"
5346,"Cno. Cruces 1 I"
5347,"Cno. Cruces 2 I"
5348,"Cno. Albarrate 1 I"
5349,"Cno. Albarrate 2 I"
5350,"Cno. Albarrate 3 I"
5351,"Cno. Albarrate 4 I"
5352,"Cno. Albarrate 3 V"
5353,"Cno. Albarrate 2 V"
5354,"Cno. Albarrate 1 V"
5355,"Cno. Cruces 2 V"
5356,"Cno. Cruces 1 V"
5357,"Real 2V"
5358,"ES San Miguel"
5359,"Cruces 3 I"
5360,"Cruce 3V"
5361,"Ilustración  1I"
5362,"Innovación 1I"
5363,"Conocimiento 2"
5364,"Innovación  1V"
5365,"Ilustración 1V"
5366,"Ies. B.Crespo i"
5367,"Cordoba 1I"
5368,"Cordoba 2 I"
5369,"Cordoba 1V"
5370,"Cordoba 2V"
5371,"Vendido 1I"
5372,"Cristobal C1I"
5373,"Cristobal C2I"
5374,"Cristobal C3I"
5375,"Cristobal C4I"
5376,"Cristobal C4V"
5377,"Cristobal C3V"
5378,"Cristobal C2V"
5379,"Cristobal C1V"
5380,"Tanatorio 1V"
5381,"Rio Ebro 1I"
5382,"America 1V"
5383,"Ctra Jaen 4I"
5384,"Asegra 1I"
5385,"Asegra 1V"
5386,"Andalucia 2I"
5387,"Alfacar 1V"
5391,"Albarrate 5I"
5392,"Albarrate 4V"
5393,"Gloria 1I"
5394,"Gloria 1V"
5395,"Fonseca"
5396,"Olivos 1I"
5397,"Olivos 2I"
5398,"Almez"
5399,"Olivos 2V"
5400,"Ollivos 1V"
5401,"Fuente 1I"
6000,"Granada Sound Cruz del Sur"
6001,"Granada Sound Cruz del Sur V"
6002,"Cabecera Granada Sound Ctra Córdoba"
6003,"Cabecera Granada Sound O2"
6004,"Virtual Pinillos"
6005,"Bull Triunfo Ida"
6006,"Bull Andalucía Ida"
6007,"Bull Cortijo Conde"
6008,"Bull Andalucía V"
6009,"Bull Constitución"
